index,budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,cast,crew,director
1,250000000,Action Adventure Fantasy,http://www.thehobbit.com/,122917,corruption elves dwarves orcs middle-earth (tolkien),en,The Hobbit: The Battle of the Five Armies,"Immediately after the events of The Desolation of Smaug, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands.",120.965743,"[{""name"": ""WingNut Films"", ""id"": 11}, {""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Warner Bros. Pictures"", ""id"": 174}, {""name"": ""3Foot7"", ""id"": 7413}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""NZ"", ""name"": ""New Zealand""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-12-10,956019788,144.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Witness the defining chapter of the Middle-Earth saga,The Hobbit: The Battle of the Five Armies,7.1,4760,Martin Freeman Ian McKellen Richard Armitage Ken Stott Graham McTavish,"[{'name': 'Howard Shore', 'gender': 2, 'department': 'Sound', 'job': 'Original Music Composer', 'credit_id': '548ad49a9251414fa20011ab', 'id': 117}, {'name': 'Christopher Boyes', 'gender': 0, 'department': 'Sound', 'job': 'Sound Re-Recording Mixer', 'credit_id': '553620f0c3a3683443004bf4', 'id': 900}, {'name': 'Peter Jackson', 'gender': 2, 'department': 'Directing', 'job': 'Director', 'credit_id': '52fe4a87c3a368484e158b65', 'id': 108}, {'name': 'Peter Jackson', 'gender': 2, 'department': 'Production', 'job': 'Producer', 'credit_id': '5502d58e9251413d9f00465c', 'id': 108}, {'name': 'Peter Jackson', 'gender': 2, 'department': 'Writing', 'job': 'Writer', 'credit_id': '55468e55c3a3680cd900732b', 'id': 108}, {'name': 'J.R.R. Tolkien', 'gender': 2, 'department': 'Writing', 'job': 'Novel', 'credit_id': '52fe4a87c3a368484e158b6b', 'id': 129}, {'name': 'Fran Walsh', 'gender': 1, 'department': 'Production', 'job': 'Producer', 'credit_id': '5502d5a09251413d9b004418', 'id': 126}, {'name': 'Fran Walsh', 'gender': 1, 'department': 'Writing', 'job': 'Writer', 'credit_id': '55468e82c3a3680cd900732f', 'id': 126}, {'name': 'Philippa Boyens', 'gender': 1, 'department': 'Writing', 'job': 'Writer', 'credit_id': '55468e94925141499f00380e', 'id': 128}, {'name': 'Philippa Boyens', 'gender': 1, 'department': 'Production', 'job': 'Co-Producer', 'credit_id': '5502d5c2c3a3685b9600473a', 'id': 128}, {'name': 'Andrew Lesnie', 'gender': 2, 'department': 'Camera', 'job': 'Director of Photography', 'credit_id': '5502d604c3a3685b9e0040a1', 'id': 1313}, {'name': 'Alan Lee', 'gender': 2, 'department': 'Art', 'job': 'Conceptual Design', 'credit_id': '55361bcac3a368447c0019d9', 'id': 1320}, {'name': 'John Howe', 'gender': 2, 'department': 'Art', 'job': 'Conceptual Design', 'credit_id': '55361b9a92514170490010b8', 'id': 1321}, {'name': 'Richard Taylor', 'gender': 2, 'department': 'Costume & Make-Up', 'job': 'Costume Design', 'credit_id': '553617c5925141695c0010d1', 'id': 1323}, {'name': 'Victoria Burrows', 'gender': 1, 'department': 'Production', 'job': 'Casting', 'credit_id': '5502d6a2c3a36826b9002ba3', 'id': 1324}, {'name': 'John Hubbard', 'gender': 2, 'department': 'Production', 'job': 'Casting', 'credit_id': '5502d6cf9251413da100403e', 'id': 1325}, {'name': 'Liz Mullane', 'gender': 1, 'department': 'Production', 'job': 'Casting', 'credit_id': '5502d6dc925141282f00397d', 'id': 1326}, {'name': 'Dan Hennah', 'gender': 2, 'department': 'Art', 'job': 'Production Design', 'credit_id': '5502d68cc3a3685b9e0040ab', 'id': 1373}, {'name': 'Jabez Olssen', 'gender': 0, 'department': 'Editing', 'job': 'Editor', 'credit_id': '52fe4a87c3a368484e158b85', 'id': 1377}, {'name': 'Brent Burge', 'gender': 0, 'department': 'Sound', 'job': 'Supervising Sound Editor', 'credit_id': '55362187c3a368222600ab13', 'id': 3503}, {'name': 'David Farmer', 'gender': 0, 'department': 'Sound', 'job': 'Sound Designer', 'credit_id': '55361fbcc3a3683443004ba9', 'id': 3504}, {'name': 'Carolynne Cunningham', 'gender': 0, 'department': 'Production', 'job': 'Producer', 'credit_id': '5502d57d925141275c003fab', 'id': 3506}, {'name': 'Ray Beentjes', 'gender': 0, 'department': 'Editing', 'job': 'Dialogue Editor', 'credit_id': '55361eedc3a368222600aa8b', 'id': 7267}, {'name': 'Glenn Boswell', 'gender': 0, 'department': 'Crew', 'job': 'Stunt Coordinator', 'credit_id': '55362dd5c3a36815ac0022df', 'id': 9357}, {'name': 'Guillermo del Toro', 'gender': 2, 'department': 'Writing', 'job': 'Writer', 'credit_id': '55468eb79251413fc00043b4', 'id': 10828}, {'name': 'Simon Bright', 'gender': 2, 'department': 'Art', 'job': 'Set Decoration', 'credit_id': '5536176292514166aa002a2a', 'id': 33303}, {'name': 'Simon Bright', 'gender': 2, 'department': 'Art', 'job': 'Supervising Art Director', 'credit_id': '570bced3c3a36802b20002d0', 'id': 33303}, {'name': 'Rick Findlater', 'gender': 0, 'department': 'Costume & Make-Up', 'job': 'Makeup Department Head', 'credit_id': '55361944925141704900102e', 'id': 52165}, {'name': 'Zane Weiner', 'gender': 0, 'department': 'Production', 'job': 'Producer', 'credit_id': '5502d5b3c3a36826b9002b98', 'id': 53393}, {'name': 'David Kolff', 'gender': 0, 'department': 'Art', 'job': 'Leadman', 'credit_id': '55361dbfc3a36831dd0008d5', 'id': 67114}, {'name': 'Adrian Medhurst', 'gender': 0, 'department': 'Crew', 'job': 'Sound Recordist', 'credit_id': '55361ff9c3a368523e006514', 'id': 75150}, {'name': 'Andy McLaren', 'gender': 0, 'department': 'Art', 'job': 'Art Direction', 'credit_id': '5536173b9251416ff5000ff8', 'id': 132604}, {'name': 'Nick Weir', 'gender': 2, 'department': 'Crew', 'job': 'Property Master', 'credit_id': '55361ae7925141651800213d', 'id': 132606}, {'name': 'Jenny Rushton', 'gender': 0, 'department': 'Costume & Make-Up', 'job': 'Set Costumer', 'credit_id': '55363aa4c3a36842ae000c68', 'id': 132648}, {'name': 'David Brown', 'gender': 0, 'department': 'Lighting', 'job': 'Rigging Gaffer', 'credit_id': '55363a0cc3a368447c001ec3', 'id': 135294}, {'name': 'Amy Hubbard', 'gender': 0, 'department': 'Production', 'job': 'Casting', 'credit_id': '5502d6af9251413d9b004429', 'id': 1016176}, {'name': 'Miranda Rivers', 'gender': 0, 'department': 'Production', 'job': 'Casting', 'credit_id': '5502d6ea92514174f6000c9e', 'id': 1016177}, {'name': 'Ann Maskrey', 'gender': 1, 'department': 'Costume & Make-Up', 'job': 'Costume Design', 'credit_id': '553617a892514142b2002245', 'id': 1016178}, {'name': 'Carolyn Blackwood', 'gender': 1, 'department': 'Production', 'job': 'Executive Producer', 'credit_id': '5502d5d2c3a3687b69003ae8', 'id': 1158956}, {'name': 'Justin Doyle', 'gender': 0, 'department': 'Sound', 'job': 'Sound Effects Editor', 'credit_id': '55362068c3a368447c001af3', 'id': 1191111}, {'name': 'Martin Kwok', 'gender': 0, 'department': 'Editing', 'job': 'Dialogue Editor', 'credit_id': '55361f1392514166aa002c07', 'id': 1191112}, {'name': 'Bob Buck', 'gender': 0, 'department': 'Costume & Make-Up', 'job': 'Costume Design', 'credit_id': '553617949251416ff500101f', 'id': 1310930}, {'name': 'Nigel Stone', 'gender': 0, 'department': 'Sound', 'job': 'ADR & Dubbing', 'credit_id': '55361ec8c3a36815ac002047', 'id': 1337409}, {'name': 'John Simpson', 'gender': 2, 'department': 'Sound', 'job': 'Foley', 'credit_id': '55361f90c3a368447c001ac5', 'id': 1337413}, {'name': 'Ben Mauro', 'gender': 0, 'department': 'Art', 'job': 'Conceptual Design', 'credit_id': '55361c70c3a368523e00645e', 'id': 1367809}, {'name': 'Jeff Capogreco', 'gender': 0, 'department': 'Crew', 'job': 'Sequence Supervisor', 'credit_id': '553626cec3a36817850021a5', 'id': 1378709}, {'name': 'Michael Semanick', 'gender': 0, 'department': 'Sound', 'job': 'Sound Re-Recording Mixer', 'credit_id': '55362125c3a368222600ab0a', 'id': 1378828}, {'name': 'R. Christopher White', 'gender': 2, 'department': 'Visual Effects', 'job': 'Visual Effects Supervisor', 'credit_id': '55362ccac3a36842ae000ab1', 'id': 1391695}, {'name': 'Mark Stephens', 'gender': 0, 'department': 'Art', 'job': 'Set Designer', 'credit_id': '55361e4ac3a36831dd0008fb', 'id': 1392667}, {'name': 'Reg Garside', 'gender': 0, 'department': 'Lighting', 'job': 'Gaffer', 'credit_id': '553639a99251414716003393', 'id': 1392722}, {'name': 'Margo Kaczynska McKenzie', 'gender': 0, 'department': 'Crew', 'job': 'Scenic Artist', 'credit_id': '55361e19c3a368222600aa60', 'id': 1397163}, {'name': 'James H. Fisher', 'gender': 0, 'department': 'Camera', 'job': 'Still Photographer', 'credit_id': '55363978c3a36817850023fd', 'id': 1401738}, {'name': 'James Meikle', 'gender': 0, 'department': 'Crew', 'job': 'Visual Effects Editor', 'credit_id': '55362b4b9251417049001424', 'id': 1401896}, {'name': 'Tom Meade', 'gender': 0, 'department': 'Visual Effects', 'job': 'Animation Director', 'credit_id': '5536253c92514166aa002d47', 'id': 1401998}, {'name': 'Dave Whitehead', 'gender': 0, 'department': 'Sound', 'job': 'Sound Designer', 'credit_id': '553620249251416ff500121b', 'id': 1406066}, {'name': 'Michael Hedges', 'gender': 0, 'department': 'Sound', 'job': 'Sound Re-Recording Mixer', 'credit_id': '5536210bc3a36842ae000896', 'id': 1406069}, {'name': 'Ra Vincent', 'gender': 0, 'department': 'Art', 'job': 'Set Decoration', 'credit_id': '55361779c3a368447c0018d5', 'id': 1409491}, {'name': 'Matt Aitken', 'gender': 0, 'department': 'Visual Effects', 'job': 'Visual Effects Supervisor', 'credit_id': '55362bd8c3a368523e0066f5', 'id': 1413175}, {'name': 'Shaun Friedberg', 'gender': 0, 'department': 'Visual Effects', 'job': 'Animation Director', 'credit_id': '5536264ec3a368447c001c1c', 'id': 1418374}, {'name': 'Derrick Auyoung', 'gender': 0, 'department': 'Visual Effects', 'job': 'Animation Director', 'credit_id': '553626249251416ff5001372', 'id': 1418375}, {'name': 'Leon Woud', 'gender': 0, 'department': 'Visual Effects', 'job': 'Animation Director', 'credit_id': '5536247b92514166aa002d14', 'id': 1418377}, {'name': 'Daniele Tosti', 'gender': 0, 'department': 'Crew', 'job': 'CG Supervisor', 'credit_id': '5536240fc3a368523e0065cf', 'id': 1418378}, {'name': 'Alessandro Saponi', 'gender': 0, 'department': 'Crew', 'job': 'CG Supervisor', 'credit_id': '553624c892514152cf002489', 'id': 1418379}, {'name': 'Mike Perry', 'gender': 0, 'department': 'Crew', 'job': 'CG Supervisor', 'credit_id': '553624eec3a368523e0065fb', 'id': 1418381}, {'name': 'Daniel Macarin', 'gender': 0, 'department': 'Crew', 'job': 'CG Supervisor', 'credit_id': '553623bb925141651800234b', 'id': 1418382}, {'name': 'Keith Lackey', 'gender': 0, 'department': 'Visual Effects', 'job': 'Animation Director', 'credit_id': '55362589c3a36815ac0021a1', 'id': 1418383}, {'name': 'Joe Letteri', 'gender': 0, 'department': 'Visual Effects', 'job': 'Visual Effects Supervisor', 'credit_id': '55362c4d92514166aa002e6a', 'id': 1418395}, {'name': 'Joe Letteri', 'gender': 0, 'department': 'Visual Effects', 'job': 'Animation Supervisor', 'credit_id': '553628e2c3a36817850021fb', 'id': 1418395}, {'name': 'Justin Webster', 'gender': 0, 'department': 'Sound', 'job': 'Sound Effects Editor', 'credit_id': '553620c292514152cf0023c9', 'id': 1424605}, {'name': 'Hayden Collow', 'gender': 0, 'department': 'Sound', 'job': 'Sound Effects Editor', 'credit_id': '5536204c92514170490011e1', 'id': 1424612}, {'name': 'Melanie Graham', 'gender': 0, 'department': 'Sound', 'job': 'Sound Effects Editor', 'credit_id': '55362095c3a36831dd000962', 'id': 1424615}, {'name': 'Nicky Muir', 'gender': 0, 'department': 'Visual Effects', 'job': 'Animation Manager', 'credit_id': '553629c8c3a368447c001cb4', 'id': 1424619}, {'name': 'Dan Best', 'gender': 0, 'department': 'Editing', 'job': 'First Assistant Editor', 'credit_id': '55363addc3a3681785002439', 'id': 1424635}, {'name': 'Gary Summers', 'gender': 0, 'department': 'Sound', 'job': 'Sound Re-Recording Mixer', 'credit_id': '5536215092514152cf0023e7', 'id': 1425978}, {'name': 'Toby Lloyd', 'gender': 0, 'department': 'Crew', 'job': 'Sound Recordist', 'credit_id': '55361fd592514166aa002c3d', 'id': 1431509}, {'name': 'Sean Button', 'gender': 0, 'department': 'Crew', 'job': 'Stunts', 'credit_id': '5537ee8e9251414201004990', 'id': 1447518}, {'name': 'Paul Tobin', 'gender': 0, 'department': 'Art', 'job': 'Conceptual Design', 'credit_id': '553622dbc3a368447c001b54', 'id': 1447524}, {'name': 'Hugo Dominguez', 'gender': 0, 'department': 'Visual Effects', 'job': 'Visual Effects', 'credit_id': '55422b89c3a3681d98003dfa', 'id': 1447543}, {'name': 'Matt Weaver', 'gender': 0, 'department': 'Visual Effects', 'job': 'VFX Artist', 'credit_id': '554aeedbc3a3685e50000dba', 'id': 1452998}, {'name': 'Arun Ram-Mohan', 'gender': 0, 'department': 'Lighting', 'job': 'Lighting Artist', 'credit_id': '553d3c889251413f5a008243', 'id': 1453938}, {'name': 'Mykyta Brazhnyk', 'gender': 0, 'department': 'Art', 'job': 'Set Decoration', 'credit_id': '5536174e92514152cf002189', 'id': 1457302}, {'name': 'Nancy Hennah', 'gender': 0, 'department': 'Costume & Make-Up', 'job': 'Hairstylist', 'credit_id': '553618c09251417049001016', 'id': 1457304}, {'name': 'Georgia Lockhart-Adams', 'gender': 0, 'department': 'Costume & Make-Up', 'job': 'Hairstylist', 'credit_id': '553618ddc3a36815ac001f1d', 'id': 1457305}, {'name': 'Flora Moody', 'gender': 0, 'department': 'Costume & Make-Up', 'job': 'Hairstylist', 'credit_id': '553618f4c3a3683443004a2a', 'id': 1457306}, {'name': 'Michele Barber', 'gender': 0, 'department': 'Costume & Make-Up', 'job': 'Makeup Artist', 'credit_id': '553619649251417049001033', 'id': 1457307}, {'name': 'Catherine Maguire', 'gender': 0, 'department': 'Costume & Make-Up', 'job': 'Makeup Artist', 'credit_id': '553619829251416ff5001091', 'id': 1457308}, {'name': 'Barbara Broucke', 'gender': 0, 'department': 'Costume & Make-Up', 'job': 'Makeup Artist', 'credit_id': '553619b492514165180020ec', 'id': 1457309}, {'name': 'Karen Flett', 'gender': 0, 'department': 'Art', 'job': 'Art Department Coordinator', 'credit_id': '553619f792514152cf002215', 'id': 1457310}, {'name': 'Joshua Barraud', 'gender': 0, 'department': 'Art', 'job': 'Assistant Art Director', 'credit_id': '55361aa3c3a36815ac001f6c', 'id': 1457311}, {'name': 'Michael Smale', 'gender': 0, 'department': 'Art', 'job': 'Assistant Art Director', 'credit_id': '55361ac9925141651800212e', 'id': 1457312}, {'name': 'Darryn Grass Davies', 'gender': 0, 'department': 'Art', 'job': 'Greensman', 'credit_id': '55361d1592514166aa002ba2', 'id': 1457314}, {'name': 'Henry Hole', 'gender': 0, 'department': 'Art', 'job': 'Greensman', 'credit_id': '55361d49c3a368447c001a38', 'id': 1457315}, {'name': 'Simon Lowe', 'gender': 2, 'department': 'Art', 'job': 'Greensman', 'credit_id': '55361d7d92514142b20023b3', 'id': 1457316}, {'name': 'Rose Worley', 'gender': 0, 'department': 'Art', 'job': 'Greensman', 'credit_id': '55361d9ac3a368523e006498', 'id': 1457317}, {'name': 'Isadore William Crooks', 'gender': 0, 'department': 'Art', 'job': 'Set Designer', 'credit_id': '55361ded92514166aa002bc4', 'id': 1457318}, {'name': 'Gavin Urquhart', 'gender': 0, 'department': 'Art', 'job': 'Set Designer', 'credit_id': '55361e61c3a368222600aa6d', 'id': 1457319}, {'name': 'Richard Wiles', 'gender': 0, 'department': 'Art', 'job': 'Set Designer', 'credit_id': '55361e7e9251416ff50011cb', 'id': 1457320}, {'name': 'Neil Aldridge', 'gender': 0, 'department': 'Sound', 'job': 'ADR & Dubbing', 'credit_id': '55361eac9251417049001198', 'id': 1457321}, {'name': 'Matt Stutter', 'gender': 0, 'department': 'Editing', 'job': 'Dialogue Editor', 'credit_id': '55361f4c92514166aa002c16', 'id': 1457322}, {'name': 'Stefanie Ng', 'gender': 0, 'department': 'Sound', 'job': 'First Assistant Sound Editor', 'credit_id': '55362173c3a36817850020a9', 'id': 1457323}, {'name': 'Jason Canovas', 'gender': 0, 'department': 'Sound', 'job': 'Supervising Sound Editor', 'credit_id': '5536219ec3a368222600ab18', 'id': 1457324}, {'name': 'Michael Cozens', 'gender': 0, 'department': 'Visual Effects', 'job': 'Animation Supervisor', 'credit_id': '55362758c3a3683443004d37', 'id': 1457325}, {'name': 'Luke Millar', 'gender': 0, 'department': 'Crew', 'job': 'CG Supervisor', 'credit_id': '5536251e92514170490012e7', 'id': 1457326}, {'name': 'Jade Mansueto', 'gender': 0, 'department': 'Visual Effects', 'job': 'Animation Director', 'credit_id': '5536255992514142b2002562', 'id': 1457327}, {'name': 'Kevin Andrew Smith', 'gender': 0, 'department': 'Crew', 'job': 'Sequence Supervisor', 'credit_id': '5536286ac3a368222600ac7c', 'id': 1457329}, {'name': 'Mark Gee', 'gender': 0, 'department': 'Crew', 'job': 'Sequence Supervisor', 'credit_id': '55362936c3a3683443004d8b', 'id': 1457330}, {'name': 'Kirstin Cambie', 'gender': 0, 'department': 'Visual Effects', 'job': 'Animation Production Assistant', 'credit_id': '55362a0492514147160031a5', 'id': 1457331}, {'name': 'David Conley', 'gender': 0, 'department': 'Visual Effects', 'job': 'Visual Effects Producer', 'credit_id': '55362a8bc3a368222600acd3', 'id': 1457332}, {'name': 'Aaron Cubis', 'gender': 0, 'department': 'Crew', 'job': 'Visual Effects Editor', 'credit_id': '55362aac925141704900140a', 'id': 1457333}, {'name': 'Anna-Louise Gordon', 'gender': 0, 'department': 'Visual Effects', 'job': 'Visual Effects Producer', 'credit_id': '55362ae892514165180024bd', 'id': 1457334}, {'name': 'Ben Hatton', 'gender': 0, 'department': 'Crew', 'job': 'Visual Effects Editor', 'credit_id': '55362b099251416ff500143c', 'id': 1457335}, {'name': 'Romy Webster', 'gender': 0, 'department': 'Visual Effects', 'job': 'Visual Effects Supervisor', 'credit_id': '55362ca6c3a368222600ad13', 'id': 1457336}, {'name': 'Alexander Nowotny', 'gender': 0, 'department': 'Visual Effects', 'job': 'VFX Supervisor', 'credit_id': '55362d0cc3a368523e00670f', 'id': 1457337}, {'name': 'Ronnie Menahem', 'gender': 0, 'department': 'Visual Effects', 'job': 'VFX Supervisor', 'credit_id': '55362d3fc3a368447c001d1f', 'id': 1457338}, {'name': 'David Caeiro Cebri\\u00e1n', 'gender': 0, 'department': 'Visual Effects', 'job': 'VFX Supervisor', 'credit_id': '55362d8192514152cf0025c0', 'id': 1457339}, {'name': 'Simon Harding', 'gender': 2, 'department': 'Camera', 'job': 'Camera Operator', 'credit_id': '5536393992514152cf002716', 'id': 1457359}, {'name': 'Mark Pokorny', 'gender': 0, 'department': 'Camera', 'job': 'Still Photographer', 'credit_id': '55363993c3a368222600ae82', 'id': 1457360}, {'name': 'Sally Gray', 'gender': 0, 'department': 'Costume & Make-Up', 'job': 'Set Costumer', 'credit_id': '55363a619251416518002677', 'id': 1457362}, {'name': 'Charlotte Hayes', 'gender': 0, 'department': 'Costume & Make-Up', 'job': 'Set Costumer', 'credit_id': '55363a7892514147160033a9', 'id': 1457363}, {'name': 'Jeremy Cullen', 'gender': 0, 'department': 'Sound', 'job': 'Music Editor', 'credit_id': '55363afd9251416ff500163f', 'id': 1457365}, {'name': 'Steve Gallagher', 'gender': 0, 'department': 'Sound', 'job': 'Music Editor', 'credit_id': '55363b1592514166aa00300c', 'id': 1457367}, {'name': 'Mathew Gordon', 'gender': 0, 'department': 'Production', 'job': 'Location Manager', 'credit_id': '55363b739251416ff500165d', 'id': 1457371}, {'name': 'Leith McPherson', 'gender': 0, 'department': 'Crew', 'job': 'Dialect Coach', 'credit_id': '55363ba2c3a368222600aed2', 'id': 1457372}, {'name': 'Jared Connon', 'gender': 0, 'department': 'Production', 'job': 'Location Manager', 'credit_id': '55363bdb92514165180026b3', 'id': 1457373}, {'name': 'Roisin Carty', 'gender': 1, 'department': 'Crew', 'job': 'Dialect Coach', 'credit_id': '55363bf39251417049001629', 'id': 1457374}, {'name': 'Melissa Booth', 'gender': 0, 'department': 'Crew', 'job': 'Unit Publicist', 'credit_id': '55363c0b92514142b200287d', 'id': 1457375}, {'name': 'John Mckay', 'gender': 0, 'department': 'Editing', 'job': 'Dialogue Editor', 'credit_id': '571bf23a925141343c00256e', 'id': 1609850}]",Peter Jackson
